Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Bulbophyllum haniffii,Bulbophyllum haniffii Carr,Bulbophyllum haniffii,NQZM,Bulbophyllum haniffii Carr,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum haniffii,
BestMatch,9.41215,Exact,0,Bulbophyllum kanburiense,Bulbophyllum kanburiense Seidenf.,Bulbophyllum kanburiense,NR5M,Bulbophyllum kanburiense Seidenf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum kanburiense,
BestMatch,9.41215,Exact,0,Bulbophyllum kubahense,Bulbophyllum kubahense J.J.Verm. & A.Lamb,Bulbophyllum kubahense,NR6Q,Bulbophyllum kubahense J.J.Verm. & A.Lamb,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum kubahense,
BestMatch,9.41215,Exact,0,Bulbophyllum lasianthum,Bulbophyllum lasianthum Lindl.,Bulbophyllum lasianthum,NR7F,Bulbophyllum lasianthum Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lasianthum,
BestMatch,9.41215,Exact,0,Bulbophyllum lasiochilum,Bulbophyllum lasiochilum C.S.P.Parish & Rchb.f.,Bulbophyllum lasiochilum,NR7G,Bulbophyllum lasiochilum C.S.P.Parish & Rchb.f.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lasiochilum,
BestMatch,9.41215,Exact,0,Bulbophyllum lemniscatoides,Bulbophyllum lemniscatoides Rolfe,Bulbophyllum lemniscatoides,NR7Z,Bulbophyllum lemniscatoides Rolfe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lemniscatoides,
BestMatch,9.41215,Exact,0,Bulbophyllum levanae,Bulbophyllum levanae Ames,Bulbophyllum levanae,NR8V,Bulbophyllum levanae Ames,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum levanae,
BestMatch,9.41215,Exact,0,Bulbophyllum lindleyanum,Bulbophyllum lindleyanum Griff.,Bulbophyllum lindleyanum,NR9C,Bulbophyllum lindleyanum Griff.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lindleyanum,
BestMatch,9.41215,Exact,0,Bulbophyllum lobbii,Bulbophyllum lobbii Lindl.,Bulbophyllum lobbii,NR9T,Bulbophyllum lobbii Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum lobbii,
BestMatch,9.41215,Exact,0,Bulbophyllum longiflorum,Bulbophyllum longiflorum Thouars,Bulbophyllum longiflorum,5X43G,Bulbophyllum longiflorum Thouars,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Orchidaceae|Bulbophyllum|Bulbophyllum longiflorum,
